"date","origin_country","destination_country","product","duration","units","amount"
"2017-05-29","VE","BJ","Nectarines",4.73,53,689
"2017-05-29","HM","ST","Cape Gooseberries",42.34,34,442
"2017-05-30","BF","KE","Yellow Figs",11.1,17,238
"2017-05-30","IS","MU","Leafy Greens",39.8,49,441
"2017-05-30","BE","SB","Purple Peppers",81.7,11,88
"2017-05-30","AZ","BQ","Limes",81.76,45,630
"2017-05-30","JM","AR","Black Currants",64.35,85,1275
"2017-05-31","HT","GA","Chayote Squash",30.75,49,588
"2017-05-31","nan","CN","Peaches",88.49,6,60
"2017-05-31","MV","ZM","Green Grapes",9.14,41,287
"2017-05-31","HN","GN","Broccoli Rabe",25.37,26,156
"2017-05-31","SM","KI","Yellow Peppers",9.83,20,200
"2017-06-01","SL","IO","Green Peppers",16.7,95,665
"2017-06-02","ZA","AX","Green Peas",39.77,85,425
"2017-06-02","SK","GH","Black Olives",62.68,41,492
"2017-06-02","VI","BT","Pomegranates",92.84,15,150
"2017-06-03","GH","GE","Onions",79.64,92,644
"2017-06-03","MO","TW","Leeks",60.05,79,790
"2017-06-04","CO","AL","Golden Kiwifruit",27.41,59,885
"2017-06-04","GL","PL","Jerusalem Artichokes",93.64,27,162
"2017-06-04","BG","AQ","Yellow Watermelon",92.77,93,930
"2017-06-04","PN","PF","Dried Plums",93.51,93,930
"2017-06-05","IE","SA","Tangerines",36.8,33,396
"2017-06-05","nan","PT","Artichokes",52.09,62,930
"2017-06-05","BM","ME","Yellow Beets",15.04,36,252
"2017-06-05","TO","GN","Papayas",79.03,6,72
"2017-06-05","MA","PY","Brown Pears",64.98,85,765
"2017-06-06","MT","ER","Endive",55.73,91,455
"2017-06-07","LR","ZW","Green Onions",1.36,92,1288
"2017-06-07","WF","NP","Brussels Sprouts",8.27,83,664
"2017-06-10","SI","IE","Raisins",18.75,75,525
"2017-06-10","MD","SI","Sweet Potatoes",59.65,95,760
"2017-06-10","KP","CL","Arugula",72.37,44,352
"2017-06-10","CV","nan","Yellow Apples",40.15,42,294
"2017-06-10","TO","ML","Shallots",10.03,37,296
"2017-06-10","GN","CZ","Turnips",74.66,72,720
"2017-06-11","KG","TZ","Green Apples",12.24,34,374
"2017-06-11","AO","NI","Honeydew",53.75,22,110
"2017-06-11","YE","PL","Dates",81.64,63,756
"2017-06-11","LR","GI","Snow Peas",5.65,56,728
"2017-06-12","BB","HR","Green Peppers",59.75,78,1170
"2017-06-13","TT","MA","Green Apples",96.98,64,576
"2017-06-13","DM","VE","Cucumbers",46.25,69,552
"2017-06-13","RS","DM","Yellow Potatoes",44.11,9,126
"2017-06-14","AX","NF","Tangerines",1.06,64,832
"2017-06-14","ZM","VA","Papayas",63.4,13,130
"2017-06-15","KP","NO","Black Salsify",45.73,84,924
"2017-06-16","GL","SG","Grape Juice (100%)",4.3,11,165
"2017-06-16","FR","LC","nan",9.94,15,90
"2017-06-16","SK","SX","Yellow Winter Squash",56.47,71,710
"2017-06-16","SB","MP","Bananas",38.99,52,364
"2017-06-17","MW","MK","Tomatoes",58.52,99,495
"2017-06-18","KH","MY","Purple Asparagus",0.53,50,700
"2017-06-18","SZ","TD","Nectarines",82.65,50,400
"2017-06-18","MT","PE","Nectarines",51.54,61,671
"2017-06-18","MY","SB","Pineapples",63.91,2,22
"2017-06-18","BG","SG","Kiwifruit",89.24,30,390
"2017-06-19","CR","RW","Zucchini",59.35,49,441
"2017-06-19","SX","MN","Cantaloupe",93.34,75,825
"2017-06-19","MN","CK","Shallots",1.09,29,203
"2017-06-20","TR","SG","Broccoli",92.52,9,117
"2017-06-21","DO","UA","Peas",24.83,81,972
"2017-06-22","GA","NP","Radicchio",5.74,27,135
"2017-06-22","GR","GA","Yellow Watermelon",50.98,84,1008
"2017-06-23","nan","CU","Lettuce",80.78,74,1036
"2017-06-23","FR","PF","Watermelon",63.49,99,1089
"2017-06-23","GD","LC","Jicama",55.25,9,72
"2017-06-23","EC","SM","Garlic",38.39,75,675
"2017-06-24","NZ","DE","Cherries",67.45,97,1261
"2017-06-24","UA","KG","Jicama",7.54,16,80
"2017-06-25","IT","FR","Bananas",28.34,43,258
"2017-06-25","JP","MH","Cantaloupe",32.77,48,480
"2017-06-25","SS","nan","Green Beans",92.11,9,54
"2017-06-25","SZ","IM","nan",19.14,65,585
"2017-06-25","SN","BF","Cape Gooseberries",33.45,80,720
"2017-06-25","SG","RO","Red Peppers",59.54,47,470
"2017-06-26","MC","TF","Shallots",78.66,88,968
"2017-06-27","AZ","BW","Watercress",25.31,51,510
"2017-06-27","RS","KH","Yellow Peppers",56.92,62,682
"2017-06-27","IT","BT","Sugar Snap Peas",82.19,27,216
"2017-06-28","AR","CG","Broccoflower",34.54,11,99
"2017-06-28","RS","PN","Yellow Summer Squash",64.74,46,322
"2017-06-28","GM","GN","Red Potatoes",93.55,43,602
"2017-06-28","AU","BI","Ginger",92.8,11,165
"2017-06-28","GY","AR","Endive",94.77,52,468
"2017-06-29","SA","PT","Purple Asparagus",45.96,98,1372
"2017-06-30","ES","XX","Blood Oranges",66.35,81,810
"2017-06-30","NU","GQ","Watermelon",75.05,87,870
"2017-06-30","LU","JP","Pineapples",83.93,67,737
"2017-07-01","TJ","BA","Purple Figs",50.33,77,616
"2017-07-01","VE","WF","Watermelon",48.87,34,272
"2017-07-01","AQ","RE","Sweet Corn",25.83,62,806
"2017-07-01","IS","SB","Zucchini",68.44,25,225
"2017-07-02","AD","FM","Yellow Winter Squash",57.51,3,27
"2017-07-02","TV","AG","Peaches",12.42,9,45
"2017-07-02","FM","YT","Eggplant",87.32,65,780
"2017-07-02","NO","KM","Nectarines",80.31,81,810
"2017-07-02","SM","TG","Avocados",66.94,81,648
"2017-07-03","SI","MG","Golden Kiwifruit",70.83,82,820
"2017-07-03","IL","NL","Persimmons",48.27,12,96
"2017-07-04","CC","BE","Apricots",47.13,49,392
"2017-07-04","TR","EE","Black Olives",96.53,39,585
"2017-07-04","LI","SZ","Black Currants",37.45,33,462
"2017-07-04","QA","MF","Strawberries",21.87,55,715
"2017-07-05","SO","HK","Grape Juice (100%)",66.46,43,516
"2017-07-05","AM","IS","White Nectarines",13.38,17,221
"2017-07-06","PW","LS","Sweet Potatoes",94.38,55,385
"2017-07-06","VG","TK","Rutabagas",87.2,27,135
"2017-07-07","LB","EE","Leeks",65.63,8,96
"2017-07-07","SK","NL","Yellow Watermelon",69.86,72,864
"2017-07-07","IM","IN","Persimmons",10.3,53,424
"2017-07-08","PE","CG","Potatoes (White Fleshed)",3.37,63,504
"2017-07-08","GR","AO","Pink/Red Grapefruit",10.88,97,873
"2017-07-08","UM","PF","Endive",38.6,1,12
"2017-07-09","GW","NE","Sweet Corn",50.25,46,460
"2017-07-09","IN","TR","Mushrooms",6.7,34,374
"2017-07-10","PL","AT","Jerusalem Artichokes",60.56,28,280
"2017-07-10","ER","GU","Cranberries",9.83,22,264
"2017-07-10","BL","GD","Red Pears",82.24,67,737
"2017-07-10","SB","PH","Yellow Peppers",50.58,32,160
"2017-07-11","TL","GY","Yellow Figs",97.44,91,546
"2017-07-12","MD","LR","Yellow Apples",99.17,4,40
"2017-07-13","TL","AF","Red Grapes",60.47,61,549
"2017-07-14","GA","SL","Yellow Apples",89.42,15,75
"2017-07-14","IR","ME","Oranges",49.77,5,50
"2017-07-14","KZ","BT","Watercress",18.53,39,273
"2017-07-14","MU","SK","Purple Grapes",62.49,64,512
"2017-07-15","MH","DM","Chayote Squash",20.77,87,1131
"2017-07-15","KW","ER","Purple Peppers",72.18,64,768
"2017-07-15","BN","RU","Cucumbers",45.4,19,171
"2017-07-15","RS","GS","Broccoli",60.48,91,637
"2017-07-16","SJ","MG","Green Onions",90.03,26,390
"2017-07-16","XX","SI","Carrots",65.12,86,688
"2017-07-16","HN","BN","White Corn",50.11,46,368
"2017-07-17","CM","GD","Raspberries",38.57,54,378
"2017-07-17","SN","DO","Butternut Squash",5.31,36,360
"2017-07-17","CU","RW","Yellow Watermelon",70.03,23,230
"2017-07-17","MM","PE","Spinach",23.51,68,1020
"2017-07-18","MH","WF","Ginger",28.47,82,1230
"2017-07-19","UA","MH","Peaches",56.65,28,420
"2017-07-19","KH","SC","Black Currants",93.13,39,234
"2017-07-19","TW","CW","Blueberries",4.63,33,330
"2017-07-19","GW","FI","Yellow Winter Squash",24.92,74,740
"2017-07-19","TF","PE","Yellow Beets",33.51,33,330
"2017-07-19","NR","LT","Yellow Winter Squash",92.91,19,190
"2017-07-19","MW","AF","Strawberries",84.62,49,343
"2017-07-20","EC","PR","Parsnips",78.42,36,252
"2017-07-20","LC","PF","Green Peas",56.16,60,900
"2017-07-20","DE","BL","Brussels Sprouts",44.34,1,8
"2017-07-20","TM","SX","Mangoes",73.69,39,234
"2017-07-22","FR","SK","Yellow Peppers",46.72,76,912
"2017-07-22","SN","TJ","Peaches",79.04,89,890
"2017-07-22","YE","SE","Yellow Beets",28.05,58,812
"2017-07-23","SA","TC","Turnips",44.89,76,456
"2017-07-23","ZA","BY","Yellow Potatoes",93.6,3,45
"2017-07-24","SV","ML","Sweet Corn",88.54,3,30
"2017-07-24","SD","ZW","Cantaloupe",19.79,64,896
"2017-07-24","PF","MY","Broccoli",96.06,47,658
"2017-07-24","GF","GI","Radicchio",24.28,85,1190
"2017-07-24","MP","VN","Okra",15.94,3,42
"2017-07-24","BL","CU","Green Peppers",85.36,98,686
"2017-07-24","KW","KE","Red Pears",27.22,56,672
"2017-07-25","TO","TD","Green Beans",36.26,99,693
"2017-07-25","RO","UM","Rhubarb",75.41,89,979
"2017-07-26","NU","LC","Asparagus",94.68,22,132
"2017-07-26","BI","MM","Elderberries",69.2,90,1170
"2017-07-26","SR","IE","Yellow Beets",11.45,32,192
"2017-07-27","PS","NU","Dried Plums",10.57,50,350
"2017-07-27","PE","KN","Carrots",94.81,13,78
"2017-07-27","MK","SK","Green Grapes",85.64,80,400
"2017-07-27","TR","VN","Arugula",46.52,52,364
"2017-07-28","MP","KR","Persimmons",35.3,33,495
"2017-07-29","SB","HK","Pumpkin",94.55,79,1027
"2017-07-30","SM","GU","Yellow Summer Squash",15.66,3,21
"2017-07-30","DM","GQ","Sweet Corn",57.74,29,174
"2017-07-31","KY","AE","Red Onions",50.29,79,869
"2017-07-31","MD","BQ","Papayas",83.56,4,28
"2017-07-31","VA","MW","Red Potatoes",76.64,94,658
"2017-08-01","VU","PL","Cantaloupe",79.48,29,406
"2017-08-01","LV","PR","Beets",20.45,27,351
"2017-08-01","BA","HM","Papayas",45.13,91,728
"2017-08-02","AD","IL","Green Apples",59.52,73,949
"2017-08-02","SN","MT","Okra",36.33,37,259
"2017-08-02","EC","US","Papayas",54.97,49,343
"2017-08-02","GR","RE","Green Peppers",5.66,98,686
"2017-08-03","HT","VE","Plums",36.56,2,10
"2017-08-03","CW","IS","Parsnips",76.33,97,582
"2017-08-03","SR","ER","Radicchio",91.84,55,495
"2017-08-03","FI","NO","Avocados",72.68,69,345
"2017-08-03","IN","BF","Jicama",51.89,50,500
"2017-08-04","BI","PW","Black Currants",45.14,78,1092
"2017-08-04","SJ","FJ","Cape Gooseberries",59.99,98,686
"2017-08-05","TD","ES","Red Potatoes",66.79,59,590
"2017-08-06","AD","SL","nan",5.13,25,250
"2017-08-07","AO","ID","Broccoli Rabe",96.86,58,348
"2017-08-07","VU","MS","Pink/Red Grapefruit",95.6,21,231
"2017-08-07","BA","SX","Potatoes (purple fleshed)",75.28,3,15
"2017-08-07","IE","IO","Okra",13.61,1,6
"2017-08-08","MP","SC","White Peaches",11.08,55,715
"2017-08-08","AR","BN","Chayote Squash",93.42,43,301
"2017-08-08","UY","AM","Peas",8.54,66,528
"2017-08-08","LA","WF","Peaches",3.11,55,330
"2017-08-09","DJ","AX","Purple Figs",94.17,28,224
"2017-08-09","PT","BY","Pumpkin",41.82,75,1125
"2017-08-09","IT","AS","Radicchio",13.42,3,36
"2017-08-09","NI","BR","Eggplant",56.7,34,442
"2017-08-11","HN","PM","Lettuce",38.56,73,365
"2017-08-11","HR","LU","Yellow Apples",68.7,5,55
"2017-08-11","AR","SO","Snow Peas",4.57,14,126
"2017-08-12","PA","SS","Pineapples",48.29,16,80
"2017-08-12","SN","GS","Persimmons",8.64,68,680
"2017-08-12","VU","MZ","Green Cabbage",2.02,23,207
"2017-08-12","IO","AG","Leeks",43.9,79,948
"2017-08-13","MY","KZ","Radishes",32.85,69,1035
"2017-08-13","FI","LV","Beets",31.98,32,288
"2017-08-13","SV","IR","Purple Carrots",55.14,18,126
"2017-08-13","BM","HK","Green Cabbage",37.18,7,77
"2017-08-13","MW","TG","Mangoes",13.81,68,884
"2017-08-13","GE","CR","Red Pears",2.58,7,98
"2017-08-14","SC","SH","Yellow Summer Squash",98.6,94,1222
"2017-08-14","BN","AQ","Kohlrabi",61.9,90,1260
"2017-08-15","LY","PE","Broccoli Rabe",82.21,11,110
"2017-08-15","CM","GY","Green Peppers",79.46,45,450
"2017-08-15","PT","GL","Yellow Summer Squash",39.82,15,180
"2017-08-16","GT","ES","Pineapples",52.2,34,374
"2017-08-16","VG","PE","Mangoes",40.28,29,348
"2017-08-17","LB","LY","Pineapples",61.11,2,14
"2017-08-17","MX","LV","Grapefruit",90.51,5,70
"2017-08-18","JO","AR","Golden Kiwifruit",91.9,77,693
"2017-08-18","BV","VU","Spinach",90.25,93,1209
"2017-08-19","IM","AR","Pineapples",66.75,11,143
"2017-08-19","NF","IM","Watercress",61.56,58,638
"2017-08-19","PS","MY","Green Onions",98.34,14,140
"2017-08-19","ID","PR","White Peaches",93.38,58,290
"2017-08-19","LT","EH","Yellow Tomatoes",51.56,60,840
"2017-08-20","MD","TF","Blackberries",36.81,30,240
"2017-08-20","SH","MT","Yellow Watermelon",38.17,35,455
"2017-08-21","GM","BB","Persimmons",27.22,15,105
"2017-08-21","CC","nan","Blackberries",34.83,26,312
"2017-08-22","AI","MY","Watercress",33.14,34,340
"2017-08-22","PK","MK","Red Onions",22.02,38,418
"2017-08-22","PW","LT","Kiwifruit",45.06,31,217
"2017-08-23","GG","NC","Yellow Apples",86.2,9,108
"2017-08-23","TD","HK","Yellow Tomatoes",75.24,53,424
"2017-08-23","UM","MT","Leafy Greens",92.19,80,480
"2017-08-24","DK","TN","Mangoes",30.12,62,434
"2017-08-24","BY","PA","Grapefruit",66.62,97,582
"2017-08-25","PL","KW","Purple Asparagus",93.54,69,483
"2017-08-25","DK","PG","Potatoes (purple fleshed)",41.54,31,341
"2017-08-25","JP","SL","Purple Asparagus",70.73,60,900
"2017-08-25","EG","UY","Pumpkin",58.83,3,30
"2017-08-25","TL","BD","Cherries",82.36,8,40
"2017-08-25","AT","AG","Tomatoes",47.56,16,128
"2017-08-25","ZA","VC","Green Apples",75.18,94,1410
"2017-08-26","GT","BG","Watercress",43.83,77,693
"2017-08-26","CA","CF","Golden Kiwifruit",56.33,13,117
"2017-08-26","WF","HK","Red Grapes",98.76,59,708
"2017-08-26","HM","VN","Raspberries",82.93,26,182
"2017-08-27","IM","NU","Endive",90.31,95,855
"2017-08-27","JM","MR","Dates",82.5,55,495
"2017-08-27","GP","DE","Watercress",29.01,48,624
"2017-08-27","CC","ZM","Watermelon",27.85,68,476
"2017-08-27","PS","MS","Parsnips",58.57,81,972
"2017-08-29","ER","MD","Avocados",1.55,89,979
"2017-08-30","SH","ML","White Nectarines",89.86,72,792
"2017-08-30","CO","UG","Sweet Potatoes",98.21,97,970
"2017-08-31","NO","NZ","Pineapples",1.83,16,96
"2017-08-31","SL","BZ","Zucchini",55.99,77,1078
"2017-09-01","PK","RS","Yellow Beets",78.62,62,434
"2017-09-02","LS","FM","Endive",35.31,2,28
"2017-09-03","MG","PY","Snow Peas",10.85,39,429
"2017-09-03","BT","BF","Yellow Pears",4.14,56,280
"2017-09-04","GI","GE","Bananas",1.53,14,98
"2017-09-05","YE","YT","Arugula",27.5,52,312
"2017-09-06","CL","SA","Cranberries",21.37,23,276
"2017-09-06","nan","AU","Shallots",53.62,18,270
"2017-09-06","PN","PR","Purple Grapes",38.65,37,333
"2017-09-06","DK","TL","Tangerines",2.47,75,375
"2017-09-07","PT","SG","Chayote Squash",89.05,65,780
"2017-09-08","UY","DM","Black Salsify",41.21,54,702
"2017-09-08","MH","UM","Avocados",77.85,22,220
"2017-09-08","TZ","EE","Grape Juice (100%)",17.07,69,828
"2017-09-08","-","CW","Purple Peppers",40.22,58,870
"2017-09-08","IO","CG","Leeks",8.29,58,580
"2017-09-08","SM","KY","Raspberries",96.42,55,770
"2017-09-09","TK","ST","Raspberries",84.21,69,414
"2017-09-10","LA","BD","Green Beans",6.52,32,480
"2017-09-10","SS","RS","Red Grapes",88.93,40,400
"2017-09-11","BO","FI","Nectarines",22.12,27,216
"2017-09-11","GE","SL","Black Salsify",35.8,47,376
"2017-09-11","RO","PG","Green Grapes",99.28,63,945
"2017-09-12","TZ","RS","Eggplant",85.05,46,230
"2017-09-13","AL","BI","White Peaches",40.98,12,72
"2017-09-13","MX","DZ","Green Onions",63.53,6,84
"2017-09-13","CL","MA","Blackberries",20.96,25,125
"2017-09-13","FK","PA","Chinese Cabbage",90.85,79,790
"2017-09-14","PN","TF","Sweet Corn",19.52,55,440
"2017-09-14","ST","DK","Oranges",88.68,42,546
"2017-09-15","HR","EG","Turnips",34.27,2,26
"2017-09-15","GD","TC","Grape Juice (100%)",25.83,75,1125
"2017-09-15","CV","JE","Purple Peppers",5.47,67,402
"2017-09-17","UA","AE","Red Peppers",56.23,89,1157
"2017-09-17","MG","OM","Sweet Corn",19.44,93,465
"2017-09-17","CL","CX","Watermelon",20.98,84,1092
"2017-09-17","ZA","GE","Mangoes",78.07,84,756
"2017-09-17","BV","CM","Broccoli Rabe",98.91,58,522
"2017-09-17","IO","LS","Pineapples",77.49,69,690
"2017-09-19","AR","GI","Shallots",67.2,29,319
"2017-09-19","JM","CO","Watercress",55.06,75,900
"2017-09-20","AO","PM","Potatoes (purple fleshed)",68.17,30,450
"2017-09-20","MP","TN","Black Currants",69.58,30,450
"2017-09-22","GA","FK","Oranges",8.42,98,784
"2017-09-23","PH","VA","Snow Peas",17.07,36,540
"2017-09-23","AS","TR","Black Salsify",41.93,34,306
"2017-09-23","TF","KZ","Elderberries",24.5,78,546
"2017-09-24","CV","GQ","Purple Peppers",65.44,15,135
"2017-09-24","TL","AU","Cape Gooseberries",87.77,72,864
"2017-09-25","PT","CC","Blackberries",70.24,35,525
"2017-09-25","SZ","nan","Cranberries",2.9,3,18
"2017-09-26","BO","LT","Green Peas",54.12,91,455
"2017-09-26","GR","GT","Red Grapes",98.86,88,792
"2017-09-26","PR","GD","Dried Plums",28.77,85,680
"2017-09-27","AR","HM","Grapefruit",74.16,5,45
"2017-09-27","AQ","CN","Endive",40.9,44,264
"2017-09-27","SZ","PY","Avocados",9.78,49,490
"2017-09-27","GU","SZ","Spinach",29.58,8,48
"2017-09-27","JP","DZ","Black Olives",68.94,56,728
"2017-09-27","MS","BH","Red Pears",40.47,55,715
"2017-09-28","GE","NR","Yellow Apples",33.9,81,648
"2017-09-28","KP","NO","Jicama",5.0,5,50
"2017-09-28","DK","JO","Green Beans",28.08,60,300
"2017-09-28","BL","UZ","Purple Figs",48.88,55,825
"2017-09-29","TV","IT","Pomegranates",18.52,20,100
"2017-09-29","MM","PA","Red Grapes",1.16,5,35
"2017-09-29","-","DE","Apricots",17.07,63,567
"2017-09-29","RO","LU","Yellow Beets",36.21,81,891
"2017-09-29","BL","GS","Broccoflower",68.37,73,949
"2017-09-30","PG","OM","Brown Pears",90.84,81,891
"2017-09-30","BB","TJ","Yellow Tomatoes",22.33,69,483
"2017-09-30","GF","TN","Broccoli",77.73,29,203
"2017-10-01","CF","VC","Yellow Figs",37.83,28,224
"2017-10-01","BD","PL","Cauliflower",5.65,65,520
"2017-10-01","IN","SR","Broccoli Rabe",66.05,9,99
"2017-10-01","UZ","CH","Broccoli Rabe",63.43,32,160
"2017-10-01","SZ","XX","Apricots",93.55,70,420
"2017-10-02","TL","VG","Butternut Squash",21.32,2,26
"2017-10-02","SB","BD","Cranberries",97.69,62,620
"2017-10-02","VC","UG","Pineapples",6.3,90,1350
"2017-10-03","TF","BE","Apricots",2.97,69,690
"2017-10-03","MT","GI","Sweet Potatoes",32.52,96,960
"2017-10-04","PN","PG","Lettuce",31.19,18,234
"2017-10-04","IQ","BJ","Pomegranates",69.57,40,600
"2017-10-05","SH","ZA","Cape Gooseberries",83.63,58,638
"2017-10-05","HM","PK","Butternut Squash",92.72,69,414
"2017-10-05","ST","GI","Artichokes",59.1,83,1162
"2017-10-05","MW","NE","Black Olives",62.99,32,160
"2017-10-05","CO","BV","Yellow Figs",94.72,30,210
"2017-10-05","CN","ZM","Sweet Corn",10.7,49,441
"2017-10-05","LB","TT","Okra",65.68,50,500
"2017-10-06","RW","PH","nan",92.82,7,63
"2017-10-06","MO","DE","Watermelon",62.48,28,280
"2017-10-06","NZ","DE","Plums",96.19,9,72
"2017-10-06","TV","GD","Broccoli",38.03,90,990
"2017-10-08","LY","CG","Peas",7.49,83,913
"2017-10-08","SV","RO","Turnips",6.86,8,40
"2017-10-08","AR","MR","nan",12.03,49,490
"2017-10-09","SV","SC","Potatoes (White Fleshed)",43.87,27,378
"2017-10-09","SJ","TN","Yellow Peppers",21.56,98,1274
"2017-10-10","AG","MW","Purple Grapes",95.15,55,715
"2017-10-11","NE","DZ","Red Peppers",2.22,23,345
"2017-10-11","VI","PL","Chinese Cabbage",93.61,40,200
"2017-10-12","LU","BO","Brussels Sprouts",9.65,16,112
"2017-10-12","IM","NG","Tangerines",17.79,96,960
"2017-10-13","LA","TD","Cantaloupe",65.87,85,425
"2017-10-13","MU","RE","Turnips",27.0,66,660
"2017-10-13","CL","GB","Butternut Squash",66.24,93,1209
"2017-10-13","IL","GI","Red Onions",88.69,27,162
"2017-10-13","TC","RO","Dried Plums",27.41,92,1288
"2017-10-14","DO","CR","Purple Peppers",41.44,71,355
"2017-10-14","TC","BG","Dried Plums",4.37,53,265
"2017-10-14","FM","NG","Dates",10.28,48,432
"2017-10-14","IL","HN","Cape Gooseberries",48.63,76,532
"2017-10-14","MG","RE","Cucumbers",41.39,51,357
"2017-10-14","UA","SO","Green Grapes",16.55,18,180
"2017-10-15","YT","CC","Raspberries",5.39,79,1106
"2017-10-15","PY","WF","Yellow Winter Squash",78.27,91,910
"2017-10-15","CC","HT","Jerusalem Artichokes",83.1,93,837
"2017-10-16","LT","CV","Yellow Apples",80.68,32,256
"2017-10-17","TK","LY","Jicama",20.38,42,462
"2017-10-17","CD","IS","Brown Pears",98.17,74,592
"2017-10-18","NI","VC","Purple Belgian Endive",10.89,3,33
"2017-10-19","LY","NR","Yellow Beets",9.87,11,110
"2017-10-19","TZ","AO","Turnips",70.95,30,240
"2017-10-19","SY","CX","Cape Gooseberries",42.48,25,350
"2017-10-19","SA","ZM","Dates",91.42,38,304
"2017-10-20","-","ET","Watercress",5.97,5,40
"2017-10-20","AU","SH","Kohlrabi",34.13,21,294
"2017-10-20","MH","BA","Pomegranates",59.71,66,594
"2017-10-21","DZ","PW","Lettuce",47.24,50,650
"2017-10-21","EH","NI","Purple Grapes",82.39,17,102
"2017-10-22","BL","OM","Cauliflower",22.22,4,24
"2017-10-22","SC","IN","White Corn",48.08,63,378
"2017-10-22","CG","TD","Artichokes",9.65,65,325
"2017-10-23","BD","ZA","Beets",2.02,13,65
"2017-10-23","MU","EE","Leeks",69.62,51,714
"2017-10-23","SO","AL","Purple Peppers",63.56,44,484
"2017-10-24","PG","BV","Yellow Figs",90.34,82,492
"2017-10-24","KW","NZ","Red Grapes",9.29,71,994
"2017-10-25","CZ","SL","Radishes",50.55,40,440
"2017-10-26","AU","GU","Red Grapes",90.6,95,855
"2017-10-26","GP","GP","Pineapples",43.25,9,99
"2017-10-26","SX","AG","Concord Grapes",47.48,63,315
"2017-10-27","CV","MA","Tomatoes",32.02,19,171
"2017-10-28","PF","UA","Strawberries",62.51,32,288
"2017-10-28","KM","SB","Dried Plums",1.63,80,1200
"2017-10-30","JO","NU","Dates",34.63,57,627
"2017-10-30","MU","CF","Sweet Potatoes",44.21,42,504
"2017-10-31","LA","UZ","Garlic",71.01,66,462
"2017-10-31","GW","US","Black Olives",4.79,13,195
"2017-10-31","SC","NE","Brown Pears",63.44,92,1196
"2017-11-01","WS","DZ","Arugula",8.16,17,102
"2017-11-01","CV","TV","Apricots",41.27,53,371
"2017-11-02","LI","CH","Potatoes (purple fleshed)",73.92,7,56
"2017-11-02","KM","HN","Okra",34.72,67,1005
"2017-11-02","QA","NO","Turnips",1.34,29,435
"2017-11-02","VN","BB","Radicchio",70.16,7,77
"2017-11-03","CI","UG","Butternut Squash",80.16,4,40
"2017-11-03","HK","NZ","Potatoes (purple fleshed)",50.57,36,432
"2017-11-03","IO","BT","Artichokes",56.1,64,960
"2017-11-03","PK","AO","Yellow Potatoes",40.25,86,774
"2017-11-04","GA","FI","Green Apples",10.26,11,77
"2017-11-04","TZ","DO","Limes",78.77,81,810
"2017-11-04","SH","NO","Cantaloupe",8.08,26,182
"2017-11-06","GW","JO","Black Olives",69.17,12,168
"2017-11-06","FM","SB","Yellow Winter Squash",61.78,43,387
"2017-11-06","AW","TN","Yellow Watermelon",12.94,64,640
"2017-11-07","PA","BE","Purple Asparagus",29.97,3,27
"2017-11-08","BE","GR","Chinese Cabbage",70.28,11,132
"2017-11-08","AE","MG","Papayas",22.33,3,27
"2017-11-09","PA","AU","Oranges",54.42,36,432
"2017-11-09","DE","CR","Rutabagas",97.82,76,1064
"2017-11-10","KH","KW","Nectarines",6.05,68,408
"2017-11-10","WS","TD","Persimmons",20.41,69,1035
"2017-11-10","BH","AU","Broccoflower",21.29,72,576
"2017-11-11","GA","TV","Blackberries",33.92,27,243
"2017-11-11","KZ","GE","Eggplant",86.95,52,572
"2017-11-11","TN","OM","Radicchio",46.18,82,1066
"2017-11-12","LU","ER","Cantaloupe",18.85,40,480
"2017-11-12","AZ","VI","Yellow Apples",88.19,93,930
"2017-11-12","VC","LI","Shallots",28.91,70,420
"2017-11-12","CZ","CG","White Peaches",43.78,66,726
"2017-11-12","BS","US","Sugar Snap Peas",38.34,88,968
"2017-11-12","MK","SL","Brussels Sprouts",38.82,51,408
"2017-11-12","NG","LS","Green Grapes",40.58,18,90
"2017-11-13","MV","BQ","Cranberries",72.52,35,280
"2017-11-13","NF","MN","Pineapples",79.15,28,336
"2017-11-13","BS","ML","Artichokes",67.97,15,150
"2017-11-13","CU","GE","Potatoes (purple fleshed)",72.85,66,792
"2017-11-13","TV","TN","Broccoli",1.82,27,378
"2017-11-13","GL","LU","Purple Asparagus",36.1,90,1260
"2017-11-14","SG","TW","Asparagus",46.49,48,672
"2017-11-15","GY","MD","Yellow Potatoes",78.32,89,445
"2017-11-16","PY","HR","Arugula",63.35,1,14
"2017-11-16","BM","AF","Potatoes (White Fleshed)",6.89,41,410
"2017-11-17","MW","TM","Red Onions",14.91,8,64
"2017-11-17","BS","SD","Artichokes",24.87,6,60
"2017-11-18","CY","AU","Purple Carrots",68.75,15,210
"2017-11-19","TG","FO","Mangoes",89.97,92,1012
"2017-11-19","CC","LU","Blood Oranges",80.81,65,325
"2017-11-19","JM","IR","Rhubarb",58.77,58,464
"2017-11-20","CF","SO","Green Peas",17.06,3,24
"2017-11-20","MH","CF","Raspberries",33.0,81,1215
"2017-11-20","BJ","SZ","Turnips",69.71,18,216
"2017-11-21","CX","CO","Broccoli Rabe",3.28,31,155
"2017-11-21","ZM","EH","Jicama",41.3,45,450
"2017-11-23","LA","GS","Yellow Watermelon",27.5,72,1080
"2017-11-23","CU","CD","Cranberries",48.26,49,294
"2017-11-23","FR","MA","Golden Kiwifruit",38.28,90,630
