date;origin_country;destination_country;product;duration;units;amount
20171229;170;110;14;63.05;6;36
20171230;228;51;95;2.79;75;750
20171230;128;66;30;20.8;47;470
20171230;96;120;71;65.8;10;150
20171230;187;97;53;86.91;62;868
20171231;246;213;73;69.87;94;1034
20171231;178;211;34;20.68;54;270
20180101;50;203;103;54.89;36;216
20180102;35;128;97;23.63;46;552
20180102;238;167;45;76.43;2;16
20180102;4;140;93;64.17;81;405
20180103;197;26;39;22.97;27;378
20180103;213;161;26;9.85;48;288
20180103;233;70;28;79.09;75;1050
20180103;212;80;16;28.17;59;590
20180103;196;152;96;89.58;86;860
20180103;68;221;118;4.12;24;312
20180104;32;224;91;33.5;66;396
20180104;10;171;53;80.14;7;35
20180104;119;90;66;61.02;99;792
20180105;246;241;50;32.95;57;627
20180105;34;62;72;47.36;84;840
20180106;8;160;75;62.71;67;469
20180106;51;10;73;15.03;12;72
20180106;225;71;46;26.53;22;286
20180106;244;155;82;33.13;33;330
20180106;30;224;80;1.58;47;376
20180107;117;39;117;47.58;98;1470
20180107;213;204;99;69.34;28;308
20180107;182;156;104;78.39;10;130
20180108;54;81;112;21.22;79;632
20180108;152;127;98;80.0;46;598
20180108;118;145;110;1.03;9;117
20180108;165;247;52;74.8;13;65
20180108;53;130;62;13.14;85;425
20180108;96;203;55;50.28;97;485
20180108;41;8;15;25.02;32;256
20180109;90;95;39;79.13;45;225
20180109;9;225;46;76.34;72;864
20180109;154;192;48;98.8;27;378
20180110;239;23;82;27.92;21;210
20180110;54;24;90;78.05;34;170
20180110;115;187;102;27.19;37;518
20180111;16;27;13;44.99;43;215
20180111;67;33;64;84.36;2;18
20180111;111;177;49;45.67;9;117
20180111;129;210;95;31.11;69;897
20180112;236;51;99;64.57;49;343
20180112;29;161;4;9.96;77;385
20180113;50;67;106;40.53;70;490
20180114;36;92;116;68.0;92;1196
20180115;150;142;108;33.88;88;1144
20180115;225;248;0;50.54;31;372
20180116;44;34;56;9.89;68;884
20180116;51;203;45;39.78;68;680
20180116;70;36;106;54.45;72;576
20180117;186;13;20;15.13;73;876
20180117;201;229;88;64.21;60;840
20180118;73;236;31;17.63;50;750
20180118;214;83;95;86.04;51;255
20180118;225;192;120;34.2;4;20
20180119;248;17;67;89.22;77;1078
20180119;130;84;59;59.63;15;75
20180119;217;155;118;28.62;89;1068
20180120;0;15;62;7.55;18;90
20180120;85;121;20;19.87;22;220
20180120;112;204;28;8.16;58;522
20180120;174;106;85;88.44;5;40
20180121;42;211;84;68.85;98;588
20180121;90;159;116;87.74;70;770
20180122;24;243;80;14.89;60;600
20180122;14;214;70;71.46;20;100
20180122;178;215;41;35.41;27;216
20180123;218;0;43;67.41;37;518
20180123;89;68;116;11.61;83;1079
20180123;44;37;111;50.3;32;288
20180123;161;127;39;11.1;59;826
20180124;178;214;13;23.87;11;66
20180124;206;198;63;73.76;55;495
20180124;21;144;120;91.0;35;315
20180125;61;126;111;83.53;22;220
20180126;79;244;71;70.64;79;553
20180126;32;0;111;45.94;90;1350
20180126;197;133;50;26.88;82;410
20180126;31;179;70;15.53;29;348
20180127;40;102;6;73.16;18;90
20180127;243;89;15;45.23;93;1023
20180127;16;180;9;77.44;86;1204
20180127;237;177;20;80.44;3;21
20180128;224;67;56;47.83;43;645
20180128;127;106;58;99.78;95;950
20180128;124;179;71;10.47;96;1440
20180129;118;228;44;87.88;25;275
20180130;184;17;38;57.13;36;288
20180131;205;69;56;61.01;57;570
20180131;105;176;16;90.19;81;891
20180131;14;0;119;82.45;64;320
20180131;95;43;104;74.11;95;1235
20180131;221;136;38;79.4;61;671
20180201;18;223;102;87.02;58;290
20180201;191;99;100;16.88;64;320
20180201;54;44;54;19.99;9;117
20180202;88;100;117;19.38;16;176
20180202;0;124;111;31.87;72;1008
20180203;106;87;53;17.5;98;1078
20180203;222;65;101;57.5;36;396
20180203;89;217;59;51.42;9;90
20180203;174;181;108;99.37;67;1005
20180204;41;127;3;47.22;55;275
20180204;227;70;5;99.94;14;196
20180204;94;57;82;74.06;99;1287
20180204;96;158;38;88.65;23;345
20180205;97;184;46;84.14;83;830
20180205;133;22;83;89.18;9;135
20180205;196;167;99;5.81;22;198
20180205;228;182;80;96.51;15;90
20180206;150;165;19;68.85;28;336
20180207;36;52;57;8.94;67;402
20180207;96;107;50;7.8;69;483
20180207;141;181;87;73.56;65;845
20180207;249;214;85;52.99;99;1287
20180208;8;193;0;61.57;22;220
20180208;206;238;52;9.1;82;738
20180209;218;223;24;26.03;91;546
20180209;237;165;28;89.88;33;495
20180209;213;229;37;84.8;59;531
20180209;156;171;74;89.48;27;297
20180210;105;242;7;18.83;41;451
20180211;165;177;53;96.58;44;440
20180211;156;218;83;62.87;26;208
20180211;144;63;88;62.73;92;460
20180212;82;148;7;15.4;27;216
20180212;138;179;83;46.09;52;728
20180213;168;228;17;77.96;9;99
20180214;120;182;69;37.42;35;490
20180214;83;227;19;51.2;37;555
20180214;133;127;113;70.69;78;936
20180214;91;248;43;10.25;63;756
20180215;154;75;24;35.63;44;660
20180215;155;204;20;18.72;68;680
20180215;245;28;83;58.61;16;128
20180215;43;239;41;72.98;59;354
20180216;200;75;59;47.0;3;39
20180216;90;216;88;9.23;23;299
20180216;104;201;8;70.0;19;190
20180216;240;53;110;64.95;35;525
20180216;27;216;57;34.46;83;1079
20180216;131;206;115;21.08;85;680
20180217;187;63;46;25.05;6;66
20180219;29;139;15;75.54;83;747
20180219;107;104;90;98.44;17;221
20180219;231;168;96;75.88;81;405
20180219;127;85;74;83.42;1;14
20180219;187;54;92;9.72;2;18
20180219;176;98;23;7.15;66;660
20180220;165;224;59;88.71;27;378
20180220;31;245;120;11.1;78;780
20180220;214;167;22;57.07;25;225
20180221;112;91;7;64.36;19;228
20180221;167;25;79;26.92;39;429
20180221;71;60;99;14.23;60;780
20180221;121;1;109;55.16;5;70
20180222;110;203;7;58.55;8;56
20180222;33;54;57;69.29;5;75
20180222;221;227;66;84.63;41;451
20180223;139;44;30;37.42;26;338
20180224;30;131;23;73.32;1;14
20180225;77;182;100;88.33;44;308
20180226;117;7;72;24.54;8;80
20180226;57;199;90;85.57;27;270
20180227;24;25;64;90.99;78;468
20180227;225;132;55;8.17;88;1144
20180227;102;208;11;95.58;97;582
20180227;93;91;86;74.35;49;588
20180227;20;132;109;99.79;10;90
20180228;65;54;67;90.11;8;88
20180228;59;118;16;44.65;84;504
20180301;58;70;33;11.17;53;530
20180302;80;77;33;9.74;32;352
20180302;90;221;33;61.93;18;144
20180302;163;129;82;88.21;23;345
20180302;209;97;1;21.03;93;1023
20180302;93;107;53;82.46;57;855
20180302;15;85;52;35.66;6;66
20180302;107;196;23;62.16;70;350
20180303;35;147;5;27.02;56;560
20180303;19;121;9;18.3;86;1290
20180304;249;160;98;94.22;70;840
20180305;65;86;47;33.26;34;476
20180305;45;80;30;99.85;84;840
20180306;165;104;113;92.07;98;882
20180306;103;53;13;23.76;21;126
20180306;48;233;18;97.62;60;300
20180307;139;113;51;23.43;76;988
20180308;137;158;109;13.13;17;170
20180309;146;169;47;32.54;56;280
20180309;50;168;89;74.19;64;448
20180309;84;121;92;63.21;78;1014
20180309;21;119;10;2.08;89;1157
20180310;133;178;32;38.0;9;126
20180310;34;41;78;24.91;4;52
20180310;148;36;28;95.67;16;112
20180311;163;31;53;15.2;69;690
20180311;42;36;71;9.65;24;312
20180311;147;30;56;17.2;98;490
20180311;49;173;113;45.75;28;280
20180312;92;248;44;64.17;55;660
20180312;101;42;95;53.12;3;33
20180312;179;159;89;36.79;67;469
20180313;32;239;19;37.83;81;1215
20180314;30;139;11;85.41;91;1365
20180314;102;128;2;60.73;21;210
20180315;210;212;118;43.05;81;567
20180315;155;84;42;70.9;66;924
20180315;99;195;81;61.36;32;224
20180316;138;239;67;43.86;5;45
20180316;128;70;115;5.74;59;354
20180316;219;209;75;59.77;35;525
20180317;84;117;118;32.51;81;1215
20180318;136;103;37;36.33;77;1001
20180318;123;239;40;14.44;57;342
20180318;246;212;108;41.68;24;168
20180318;197;217;61;33.86;32;160
20180319;120;166;38;5.41;24;288
20180319;225;105;55;52.14;98;490
20180320;9;114;105;13.86;60;900
20180320;42;33;107;85.42;83;1079
20180320;232;38;52;65.46;5;25
20180320;39;124;70;8.83;21;252
20180321;66;108;35;78.33;91;637
20180321;222;169;110;23.79;54;702
20180322;79;6;73;51.99;72;1080
20180322;111;178;18;74.16;93;1209
20180323;130;89;44;4.91;48;384
20180323;84;14;28;71.79;15;135
20180323;191;79;74;86.2;20;300
20180324;5;24;42;8.01;55;275
20180324;131;110;76;29.37;88;1232
20180324;235;106;114;57.77;46;506
20180325;137;43;94;34.15;42;294
20180325;34;181;14;27.6;72;792
20180325;40;128;73;13.3;75;825
20180325;173;44;31;7.8;40;520
20180326;208;104;72;97.65;73;511
20180326;61;31;117;94.49;17;238
20180326;226;181;117;89.71;91;1274
20180326;3;199;81;27.82;54;594
20180327;44;198;63;2.68;56;280
20180327;124;39;26;88.98;49;686
20180327;136;212;33;10.56;67;402
20180327;165;234;71;67.72;72;504
20180328;33;59;35;10.98;12;132
20180328;184;83;51;92.41;10;60
20180328;81;203;62;87.79;25;325
20180328;192;204;45;0.87;1;6
20180328;197;83;99;29.38;80;1200
20180328;77;45;72;21.76;95;1140
20180329;176;1;86;65.04;19;266
20180329;155;76;90;80.14;69;690
20180330;44;197;113;88.16;90;630
20180330;72;16;85;65.0;50;700
20180330;107;116;36;32.26;31;217
20180330;106;116;91;68.2;40;280
20180330;138;104;28;40.2;84;1176
20180331;17;18;56;41.02;95;950
20180331;23;161;76;36.41;76;608
20180401;5;134;23;88.04;14;196
20180401;92;96;105;14.29;36;252
20180401;45;128;48;56.21;48;576
20180401;80;59;18;94.54;8;88
20180402;152;36;95;80.96;48;720
20180402;31;127;48;5.95;95;1045
20180403;20;246;29;78.01;70;840
20180405;49;65;108;73.78;94;752
20180405;210;17;118;90.45;70;840
20180406;130;171;82;41.73;59;295
20180406;166;37;0;78.61;28;420
20180406;166;198;15;80.14;48;720
20180407;174;8;54;97.08;5;25
20180407;210;196;22;59.52;23;115
20180408;223;114;75;36.58;17;170
20180408;220;16;24;80.34;7;91
20180408;216;98;72;62.8;84;1092
20180408;122;6;107;79.29;87;1131
20180409;223;12;81;30.23;13;195
20180409;204;243;117;81.44;69;897
20180409;214;172;73;95.46;52;572
20180409;38;229;84;81.29;96;1056
20180410;166;236;10;21.48;84;1176
20180410;167;210;67;84.59;51;765
20180410;238;246;25;24.56;41;492
20180410;31;3;88;4.02;74;518
20180410;208;75;93;14.56;5;30
20180411;39;100;63;33.33;26;286
20180413;132;0;47;47.95;78;936
20180414;13;146;16;57.55;67;737
20180414;217;73;97;6.78;78;390
20180414;129;215;79;53.73;53;424
20180414;83;145;29;99.82;85;1275
20180415;192;161;35;74.59;27;162
20180415;191;48;120;88.75;67;402
20180415;244;165;118;8.25;6;90
20180415;207;136;48;23.13;78;468
20180416;203;0;88;10.25;13;104
20180416;151;70;101;84.93;40;320
20180417;204;161;43;89.47;7;42
20180417;41;4;62;18.34;20;240
20180418;176;171;7;79.05;36;180
20180418;19;55;23;96.41;19;228
20180418;87;80;25;23.93;11;143
20180420;231;25;86;57.8;92;1380
20180420;206;183;98;34.57;2;26
20180420;142;66;68;58.77;14;70
20180421;243;120;1;10.67;28;196
20180421;222;32;70;27.68;82;574
20180421;62;170;64;39.62;72;432
20180421;101;47;47;80.89;19;133
20180422;148;11;49;73.73;48;528
20180422;7;133;44;25.77;83;415
20180423;162;50;59;82.21;82;820
20180424;126;107;69;49.91;76;836
20180425;70;95;60;53.99;42;336
20180425;244;99;113;10.99;19;114
20180425;114;70;37;41.41;20;300
20180426;233;128;52;83.65;67;670
20180426;72;155;109;1.4;57;798
20180426;93;111;39;5.46;55;660
20180426;152;190;62;94.35;86;516
20180426;79;110;55;20.27;36;540
20180427;220;178;70;0.21;49;735
20180427;243;239;117;83.36;49;294
20180427;174;190;21;15.8;56;392
20180427;226;159;91;0.17;13;156
20180428;160;39;79;77.9;86;430
20180428;185;30;57;90.44;75;975
20180429;147;29;3;9.34;66;594
20180429;101;119;66;10.0;78;780
20180430;32;216;56;82.19;45;450
20180430;216;101;32;35.35;33;330
20180501;97;66;69;22.44;19;171
20180501;233;184;31;82.17;2;14
20180502;151;114;28;58.34;85;1105
20180502;248;239;111;34.54;4;60
20180502;148;148;42;46.41;23;207
20180502;126;102;51;88.29;2;18
20180503;123;136;16;19.49;73;730
20180503;10;76;77;66.31;74;814
20180505;236;236;0;88.37;23;138
20180505;118;55;101;73.38;74;814
20180506;185;109;8;38.38;54;648
20180506;18;115;7;34.67;27;270
20180507;107;136;68;64.64;32;192
20180507;94;87;18;83.0;51;459
20180508;86;78;47;23.73;80;480
20180508;177;152;88;99.32;89;1335
20180510;238;116;53;42.59;82;492
20180511;1;90;65;53.32;79;948
20180511;237;82;91;76.98;27;270
20180511;103;49;86;5.42;78;858
20180512;69;138;120;60.48;78;1092
20180512;236;68;56;0.26;31;279
20180512;173;193;25;3.22;16;192
20180512;245;27;60;78.76;94;470
20180512;38;92;71;16.38;93;651
20180512;86;214;62;34.13;24;312
20180513;187;103;56;53.05;96;1440
20180513;121;48;97;45.42;21;273
20180513;30;141;71;2.22;69;483
20180514;146;44;2;58.66;68;340
20180514;57;43;12;37.23;65;325
20180514;248;1;95;64.99;38;570
20180515;80;102;57;37.44;81;1215
20180516;5;37;48;61.25;25;200
20180517;105;238;20;59.56;6;84
20180517;185;106;44;34.3;50;450
20180518;129;23;5;20.82;50;350
20180518;62;230;9;65.46;80;640
20180519;179;219;8;76.39;87;435
20180519;5;53;51;17.94;70;1050
20180519;49;221;28;71.51;10;90
20180519;215;241;53;74.56;83;747
20180519;57;138;86;65.26;8;72
20180520;51;246;48;81.06;14;196
20180520;162;61;75;61.51;71;1065
20180520;186;249;118;51.93;13;104
20180521;89;88;50;84.69;6;72
20180521;84;77;23;52.9;85;1105
20180522;27;59;65;63.14;12;120
20180522;27;107;57;53.33;7;105
20180523;142;135;33;44.79;55;440
20180523;189;221;101;28.56;49;686
20180523;87;168;116;40.46;24;312
20180523;166;216;56;46.77;54;324
20180523;248;20;17;33.12;53;636
20180523;63;51;90;80.79;50;750
20180523;48;212;48;48.85;35;385
20180524;156;243;90;25.5;21;126
20180524;41;96;72;42.22;84;1260
20180524;212;205;101;13.6;60;480
20180525;98;51;120;74.41;20;160
20180525;211;138;111;15.2;48;240
20180526;182;126;59;11.62;39;273
20180526;62;39;20;86.85;16;192
20180526;0;74;43;79.14;80;800
20180527;202;203;99;78.99;74;592
20180527;219;63;32;53.78;52;364
20180529;44;100;2;40.19;71;426
20180529;177;75;28;31.48;42;630
20180529;228;113;30;44.19;85;935
20180529;118;16;58;29.81;67;737
20180529;117;25;113;54.89;3;39
20180530;34;58;32;9.44;41;615
20180530;192;198;74;83.05;69;759
20180530;194;45;10;42.67;16;224
20180530;119;163;56;64.9;38;570
20180530;185;46;61;5.63;9;81
20180530;32;70;114;66.15;49;441
20180531;29;118;55;61.33;73;657
20180531;232;132;71;86.16;81;972
20180531;224;146;57;66.02;15;135
20180531;30;152;107;69.59;29;203
20180601;226;177;35;26.41;24;288
20180601;159;2;61;98.61;45;360
20180601;247;240;7;57.89;62;620
20180601;185;178;70;87.03;20;180
20180602;26;194;40;95.6;23;230
20180602;81;193;44;58.4;33;165
20180602;157;135;96;42.18;18;180
20180602;73;178;81;19.39;91;1274
20180603;227;232;41;89.11;47;423
20180603;129;151;76;51.74;72;576
20180604;40;58;28;56.06;5;50
20180604;216;249;8;82.11;9;126
20180604;18;33;89;67.88;99;792
20180605;102;121;60;17.95;92;1380
20180605;120;172;26;25.81;59;826
20180605;132;55;61;27.88;89;623
20180606;97;168;1;27.93;15;225
20180606;50;165;22;42.19;19;114
20180606;177;23;32;38.3;21;147
20180607;132;13;82;18.07;51;357
20180608;150;35;16;13.67;48;288
20180608;188;17;70;13.66;31;465
20180609;203;54;91;13.66;32;448
20180609;94;191;5;45.58;49;343
20180609;71;196;14;41.69;82;656
20180609;135;143;87;87.4;97;679
20180610;247;43;19;52.61;69;414
20180611;91;35;27;16.02;58;406
20180611;189;163;0;50.07;33;330
20180612;143;107;96;56.58;49;392
20180612;232;159;94;32.85;58;464
20180613;129;1;72;14.56;85;680
20180613;71;191;99;43.76;30;450
20180613;25;37;28;48.46;97;582
20180614;192;112;72;89.65;73;657
20180614;171;67;43;16.28;86;1204
20180614;126;44;109;79.85;33;495
20180615;138;3;8;89.44;22;198
20180615;63;110;41;27.59;34;204
20180615;249;63;24;21.72;41;533
20180615;81;30;3;96.33;68;408
20180615;197;141;51;55.72;48;480
20180615;82;70;46;75.54;58;348
20180616;216;165;74;68.23;28;252
20180617;188;65;32;85.58;32;384
20180617;222;110;113;21.3;10;130
20180618;41;23;17;83.58;17;204
20180618;89;151;112;42.33;63;693
20180619;247;45;65;25.38;29;261
20180619;160;0;8;15.67;30;420
20180619;190;111;20;53.18;28;364
20180619;45;181;78;58.91;73;584
20180620;11;90;19;44.92;94;1034
20180620;183;31;67;54.36;10;140
20180620;116;140;48;95.44;36;324
20180620;157;162;98;10.99;82;1066
20180620;85;56;21;98.45;29;232
20180621;100;70;15;83.46;54;702
20180621;162;35;80;4.27;96;480
20180621;17;148;84;28.24;32;288
20180621;225;169;115;78.51;6;54
20180622;247;31;114;42.22;21;231
20180622;217;185;93;94.9;13;65
20180623;201;160;2;47.1;15;150
20180623;33;176;76;37.71;67;1005
20180623;109;110;117;59.58;1;7
20180623;242;178;54;45.35;67;402
20180624;219;74;91;38.02;13;117
20180624;20;140;80;74.54;95;475
20180625;122;16;87;18.08;71;497
20180625;126;124;80;8.66;81;648
20180626;147;103;36;82.79;91;1001
20180626;228;89;118;49.34;93;1023
20180627;65;75;45;67.58;8;40
20180627;91;9;16;21.18;69;345
20180627;164;1;13;68.08;29;435
20180627;5;121;0;32.55;32;480
20180628;170;141;24;94.02;84;840
20180628;164;43;110;70.56;50;500
20180628;243;192;118;36.63;45;495
20180628;114;149;116;32.59;59;295
20180629;163;91;49;80.69;3;30
20180629;194;10;45;22.89;10;90
20180630;58;54;16;87.2;81;891
20180701;226;81;114;69.88;11;165
20180701;208;124;66;67.04;23;161
20180701;192;127;34;17.83;65;715
20180702;137;126;36;16.57;23;253
20180702;16;37;93;18.09;51;408
20180702;87;117;29;60.63;63;504
20180703;102;80;40;67.0;23;230
20180703;242;42;54;44.75;68;680
20180703;15;199;69;37.6;20;240
20180704;141;78;24;53.5;97;1164
20180704;104;231;105;85.72;58;812
20180704;105;226;66;13.48;26;208
20180704;185;126;45;6.4;57;627
20180705;146;105;112;36.97;53;424
20180705;206;114;39;55.07;13;182
20180705;200;193;61;23.98;8;88
20180706;178;33;26;92.84;61;305
20180706;197;128;76;6.11;28;308
20180707;57;221;67;65.08;75;1125
20180707;239;97;103;87.65;73;876
20180707;111;93;109;90.14;10;120
20180707;97;135;16;16.29;34;374
20180708;215;63;33;55.65;48;480
20180708;185;204;31;72.33;28;308
20180708;133;95;48;13.72;59;885
20180709;191;140;105;65.89;23;115
20180709;188;183;104;94.76;47;235
20180709;201;238;93;18.68;25;125
20180709;76;76;23;58.85;55;660
20180709;11;29;65;82.47;11;55
20180709;209;248;55;61.87;71;994
20180709;194;188;36;43.31;69;552
20180709;86;135;33;18.33;15;90
20180710;198;48;8;66.98;90;990
20180710;168;205;98;89.51;31;465
20180711;42;138;6;85.86;75;1050
20180711;108;149;55;76.31;46;598
20180711;224;120;19;63.81;59;354
20180712;79;175;10;15.03;14;70
20180712;9;117;9;67.45;85;1105
20180712;88;232;91;24.81;7;105
20180714;105;20;110;53.57;53;689
20180714;144;209;33;53.37;56;280
20180714;182;209;70;14.7;37;222
20180715;183;20;23;50.93;79;632
20180715;110;163;28;49.42;82;820
20180716;118;62;19;8.88;47;705
20180719;205;217;21;51.02;98;686
20180719;24;114;47;54.72;58;812
20180719;48;134;53;65.4;95;855
20180720;106;242;89;36.18;20;200
20180720;91;133;66;13.54;25;250
20180720;65;159;40;67.28;98;686
20180720;151;40;86;57.0;30;420
20180720;132;132;33;70.7;75;750
20180722;14;46;50;0.22;93;651
20180722;56;132;65;42.4;74;962
20180722;88;13;44;90.77;28;364
20180722;46;83;63;93.68;7;42
20180723;179;46;89;79.92;53;742
20180723;13;108;62;63.32;67;603
20180723;0;149;104;31.15;39;273
20180724;186;233;85;9.16;16;96
20180725;63;54;72;54.61;51;408
20180725;27;72;35;17.05;60;720
20180725;64;142;55;38.3;8;120
20180725;66;145;55;23.33;93;837
20180725;144;92;8;19.51;86;1204
20180726;11;171;88;52.68;77;770
20180726;120;108;1;7.62;40;400
20180726;202;71;62;2.91;51;714
20180728;116;95;7;57.03;37;444
20180728;44;69;50;97.29;73;730
20180728;61;152;23;58.14;5;55
20180729;54;79;62;25.67;4;48
20180729;65;16;13;51.65;32;448
20180729;120;58;103;31.18;50;600
20180729;220;178;25;72.03;80;1200
20180730;33;21;90;87.0;83;830
20180731;187;130;96;19.62;16;112
20180801;12;35;17;37.98;12;144
20180802;237;14;49;44.82;82;656
20180802;170;168;7;86.33;63;504
20180802;245;195;66;19.64;66;660
20180803;92;245;17;9.87;96;576
20180803;70;135;78;34.38;81;1053
20180803;220;73;58;22.0;55;605
20180805;243;164;99;82.0;85;850
20180805;233;53;43;62.43;76;684
20180805;173;105;79;48.59;83;415
20180805;129;238;16;1.9;51;459
20180806;23;244;25;88.31;17;136
20180807;136;74;118;10.05;1;7
20180808;185;61;65;42.85;50;450
20180809;40;39;55;72.72;35;280
20180810;123;166;24;68.18;18;252
20180810;193;80;32;39.98;42;546
20180810;205;43;36;67.46;71;994
20180811;58;184;36;96.87;22;220
20180811;116;200;30;17.46;73;803
20180811;117;233;88;55.75;60;480
20180811;102;76;58;92.25;55;605
20180813;55;37;5;87.26;73;1022
20180813;48;36;117;35.81;60;360
20180813;92;43;2;42.88;5;40
20180813;86;218;31;22.77;83;581
20180813;182;114;51;53.09;92;1380
20180813;148;199;77;68.34;72;648
20180814;164;185;55;23.73;98;490
20180814;147;132;44;16.21;55;550
20180814;158;23;54;62.57;89;1157
20180814;95;32;44;75.06;42;252
20180816;54;63;76;70.34;19;247
20180816;157;78;84;98.66;13;169
20180817;138;237;69;31.13;72;648
20180817;43;142;99;20.06;49;245
20180818;53;140;102;15.42;13;78
20180818;169;183;70;39.26;46;322
20180819;223;54;89;47.52;78;1092
20180820;10;214;57;24.58;13;169
20180820;98;106;110;40.8;86;1118
20180820;122;96;86;56.51;12;132
20180821;141;241;49;15.13;32;288
20180821;11;109;63;93.17;29;406
20180821;106;249;3;83.63;23;115
20180822;10;228;29;89.44;98;490
20180823;99;58;113;85.18;90;1350
20180823;81;10;35;68.75;64;896
20180823;51;99;51;99.57;71;710
20180824;1;2;65;39.39;74;1110
20180825;31;108;52;15.63;38;190
20180825;13;146;101;91.11;5;75
20180825;203;145;6;90.22;44;352
20180827;106;222;19;75.02;67;603
20180827;0;141;119;76.01;22;330
20180827;127;171;31;66.22;38;304
20180827;54;142;6;70.05;84;504
20180827;21;76;22;8.99;38;570
20180828;165;76;61;49.58;91;728
20180828;116;187;26;71.44;14;210
20180828;82;21;21;59.64;18;180
20180828;85;68;77;27.0;76;836
20180829;186;5;117;68.42;30;210
20180829;207;88;46;97.0;57;627
20180829;173;150;80;67.45;31;465
20180829;215;202;13;75.53;74;444
20180830;80;114;66;74.35;66;726
20180830;234;207;106;78.32;17;187
20180830;57;218;110;44.92;11;77
20180901;191;193;105;34.08;36;216
20180901;78;76;35;6.34;38;190
20180901;105;43;99;85.78;46;598
20180902;81;224;17;57.77;73;584
20180902;93;147;81;34.03;19;95
20180902;216;195;9;18.48;16;160
20180902;167;5;89;93.19;57;513
20180902;143;10;22;62.44;59;767
20180903;224;29;117;78.61;99;1188
20180903;90;21;89;51.64;33;264
20180903;123;121;48;11.49;94;1128
20180903;60;133;36;84.24;18;198
20180904;0;95;3;79.36;15;135
20180904;55;200;63;30.72;7;42
20180904;94;57;91;32.05;16;96
20180904;39;229;38;54.22;48;432
20180905;83;175;47;27.97;55;715
20180905;41;17;46;3.13;10;70
20180905;82;82;100;22.67;26;156
20180906;139;4;102;49.45;33;330
20180906;58;77;110;83.99;84;420
20180906;238;110;108;58.98;49;441
20180907;37;164;22;98.82;67;603
20180908;106;243;3;5.5;65;780
20180908;40;186;113;60.72;26;182
20180908;101;229;89;21.25;48;528
20180909;99;120;58;90.26;4;24
20180909;116;15;80;49.1;2;20
20180909;89;1;30;57.26;77;770
20180909;30;187;36;24.19;8;80
20180910;249;124;38;33.77;60;660
20180910;183;247;9;47.23;42;420
20180911;118;111;80;35.59;82;984
20180911;125;92;37;71.28;64;448
20180911;11;4;88;64.23;84;1260
20180911;61;19;66;80.65;30;300
20180913;32;119;46;14.41;37;222
20180913;128;106;101;61.21;67;402
20180913;16;146;3;11.95;59;531
20180914;202;123;43;93.76;34;272
20180914;14;248;27;20.65;74;740
20180916;43;95;76;90.31;56;784
20180917;206;142;90;94.07;53;530
20180917;81;144;18;24.85;58;754
20180918;225;228;46;27.75;70;420
20180918;20;62;18;47.68;85;425
20180918;126;154;62;29.15;26;364
20180919;224;52;104;28.73;50;450
20180919;0;76;28;22.85;43;559
20180920;115;219;98;13.34;70;630
20180920;218;147;117;39.11;24;216
20180920;3;156;89;27.86;71;426
20180920;177;224;78;37.55;37;259
20180920;67;100;83;21.81;26;286
20180921;137;201;95;65.27;82;574
20180921;188;233;102;46.57;62;496
20180922;159;4;32;48.61;15;75
20180923;197;173;39;67.85;94;846
20180923;116;226;36;7.41;12;168
20180924;23;121;55;33.24;14;98
20180924;246;227;66;78.76;47;282
20180925;95;51;50;91.53;44;572
20180925;93;231;18;72.94;88;616
20180926;169;222;6;40.54;31;279
20180926;235;249;72;0.21;98;980
20180926;248;235;82;90.0;82;1066
20180926;187;50;115;26.13;59;295
20180927;144;244;94;81.73;57;513
20180927;61;110;19;62.63;36;180
20180927;149;242;81;63.24;35;525
20180928;94;178;114;78.25;96;1440
20180928;238;49;110;40.8;80;1040
20180928;238;38;19;69.84;61;793
20180928;218;220;102;46.15;41;287
20180929;40;20;13;60.7;15;195
20180930;154;208;120;50.01;30;450
20181001;187;141;79;50.15;68;476
20181001;95;229;90;22.73;5;35
20181001;248;145;43;9.89;94;1410
20181002;58;213;73;36.46;23;299
20181002;231;15;45;52.91;42;462
20181002;106;108;4;6.82;49;392
20181003;219;244;6;48.35;67;603
20181003;185;180;12;26.19;97;1261
20181003;212;245;113;42.5;89;534
20181003;26;249;25;27.69;76;836
20181004;123;179;114;37.11;66;396
20181004;200;125;40;16.38;92;1012
20181004;18;245;45;18.59;80;1120
20181004;211;32;98;15.58;89;623
20181005;222;53;17;45.28;58;406
20181005;171;22;2;39.77;89;801
20181005;233;220;80;94.3;49;588
20181007;43;76;21;25.36;25;150
20181007;49;230;0;2.5;17;136
20181007;119;63;3;10.25;22;330
20181007;98;188;58;78.42;55;330
20181008;249;192;3;32.47;92;1288
20181008;54;59;13;64.84;55;385
20181008;22;206;118;45.91;53;530
20181009;118;5;39;83.49;10;110
20181009;136;206;12;60.22;82;738
20181009;152;139;31;55.46;72;576
20181010;171;195;9;99.57;64;768
20181010;41;49;120;81.07;75;825
20181010;5;125;49;47.87;99;1386
20181010;203;6;113;11.79;14;154
20181011;231;171;54;84.78;24;312
20181011;238;50;48;16.08;49;735
20181011;32;0;114;27.15;24;336
20181011;97;3;83;49.67;9;45
20181012;94;198;42;16.64;24;192
20181012;236;3;13;19.58;97;873
20181012;119;44;100;5.74;38;266
20181012;57;67;10;37.85;31;341
20181012;71;33;104;90.18;56;728
20181013;243;96;31;29.96;7;98
